"GENC","Country/Area Name","Year","GROUP","Population","% of Population","Male Population","% of Males","Female Population","% of Females","Sex ratio of the population"
"VN","Vietnam","2099","19","1008929","0.9292972577777892","519087","0.9510066339457963","489842","0.9073479024093004","1.059702924616509"
"VN","Vietnam","2099","20","1015715","0.9355476591353474","522540","0.9573327910389516","493175","0.9135217106142526","1.0595427586556496"
"VN","Vietnam","2099","21","1022528","0.9418229294638246","526006","0.9636827651150818","496522","0.9197214514069244","1.0593810546159084"
"VN","Vietnam","2099","22","1029306","0.9480659622374071","529450","0.9699924335277166","499856","0.9258971119395708","1.0592050510547038"
"VN","Vietnam","2099","23","1036042","0.9542703099451162","532874","0.9762654604280827","503168","0.9320320212629437","1.0590379356397863"
"VN","Vietnam","2099","24","1042646","0.9603530760172228","536227","0.9824084099598958","506419","0.938053938596967","1.0588603508162213"
"VN","Vietnam","2099","25","1049113","0.9663096550887422","539529","0.9884579236354243","509584","0.9439165557492843","1.0587636189519294"
"VN","Vietnam","2099","26","1055445","0.9721418893056684","542784","0.9944213297571218","512661","0.9496161680645073","1.0587581267153148"
"VN","Vietnam","2099","27","1061602","0.9778129357481214","545948","1.0002180169979975","515654","0.9551601848534127","1.0587486958309253"
"VN","Vietnam","2099","28","1067629","0.9833642427009662","549050","1.005901115550841","518579","0.9605782433591089","1.0587586462236227"
"VN","Vietnam","2099","29","1073534","0.9888031787481785","552078","1.011448640508291","521456","0.9659073901354808","1.0587240342425823"
"VN","Vietnam","2099","30","1079339","0.9941500074956919","555062","1.0169155541387505","524277","0.9711328065609743","1.058718959633934"
"VN","Vietnam","2099","31","1085073","0.9994314400604195","558003","1.0223036885178325","527070","0.9763063578110288","1.058688599237293"
"VN","Vietnam","2099","32","1090750","1.0046603714643185","560926","1.027658845535873","529824","0.9814076682810073","1.0587025125324636"
"VN","Vietnam","2099","33","1096494","1.0099510147590158","563869","1.033050644066182","532625","0.9865960381526158","1.0586604083548463"
"VN","Vietnam","2099","34","1102405","1.01539547724421","566904","1.038610993552926","535501","0.9919233326012935","1.0586422807800546"
"VN","Vietnam","2099","35","1108563","1.0210674447596602","570054","1.0443820317352137","538509","0.9974951343056128","1.0585784081603093"
"VN","Vietnam","2099","36","1114972","1.026970601597354","573327","1.0503784152179527","541645","1.0033040339547967","1.05849218584128"
"VN","Vietnam","2099","37","1121697","1.0331648175020964","576761","1.0566697628744535","544936","1.00940004439659","1.058401353553445"
"VN","Vietnam","2099","38","1128843","1.0397468051385705","580410","1.0633550067878401","548433","1.0158776343434002","1.0583061194348262"
"VN","Vietnam","2099","39","1136395","1.0467027484118214","584262","1.070412162050752","552133","1.022731246812144","1.0581906895621165"
"VN","Vietnam","2099","40","1144287","1.0539718565040483","588287","1.0777862663947866","556000","1.0298941980058285","1.058070143884892"
"VN","Vietnam","2099","41","1152341","1.0613901784217872","592390","1.0853032726366683","559951","1.0372127447258304","1.0579318547515766"
"VN","Vietnam","2099","42","1160651","1.069044295026755","596623","1.093058448708295","564028","1.0447646847353083","1.0577896842000751"
"VN","Vietnam","2099","43","1169330","1.0770382875676108","601039","1.1011488946171786","568291","1.0526611576959177","1.0576254067018482"
"VN","Vietnam","2099","44","1178258","1.0852616272847169","605585","1.1094775103558074","572673","1.0607780576521435","1.0574708428719357"
"VN","Vietnam","2099","45","1186876","1.0931994343727567","609938","1.1174525355010452","576938","1.0686782352681414","1.0571985204649372"
"VN","Vietnam","2099","46","1194649","1.1003589347783422","613832","1.124586637939721","580817","1.075863414394157","1.0568423444906054"
"VN","Vietnam","2099","47","1201915","1.1070514511744547","617452","1.1312187516603185","584463","1.082617001167411","1.0564432650142097"
"VN","Vietnam","2099","48","1208936","1.113518304686305","620949","1.1376255200804648","587987","1.0891446039619659","1.0560590625302941"
"VN","Vietnam","2099","49","1219794","1.1235193152875975","626402","1.1476158284004696","593392","1.0991564351494147","1.0556293310324372"
"VN","Vietnam","2099","50","1233977","1.136582893603874","633541","1.160695016204709","600436","1.1122042314277476","1.055134935280363"
"VN","Vietnam","2099","51","1246659","1.1482639413516718","639878","1.1723048793669812","606781","1.123957250647796","1.0545452148303918"
"VN","Vietnam","2099","52","1257832","1.1585550899470152","645434","1.182483891475169","612398","1.134361775306427","1.053945310076127"
"VN","Vietnam","2099","53","1267778","1.1677160819750545","650359","1.1915068638712858","617419","1.1436623126592815","1.0533511278402512"
"VN","Vietnam","2099","54","1276897","1.1761153466345853","654843","1.199721890921882","622054","1.152247851522154","1.0527108578997966"
"VN","Vietnam","2099","55","1285182","1.1837464364146284","658847","1.2070575216780348","626335","1.16017766638126","1.0519083238203197"
"VN","Vietnam","2099","56","1292325","1.1903256608321113","662198","1.2131968070586208","630127","1.1672016929978752","1.050896089201066"
"VN","Vietnam","2099","57","1298140","1.1956817003095948","664852","1.2180591357366501","633288","1.1730569008394156","1.0498414623362515"
"VN","Vietnam","2099","58","1302637","1.1998237655770483","666809","1.2216445077121223","635828","1.1777618131828236","1.048725441471593"
"VN","Vietnam","2099","59","1306648","1.203518189367966","668900","1.2254753778197933","637748","1.1813182823557933","1.0488468799588553"
"VN","Vietnam","2099","60","1310159","1.2067520766603896","671058","1.229428996993564","639101","1.1838244817261205","1.0500030511609275"
"VN","Vietnam","2099","61","1313084","1.2094462151765788","672808","1.2326351293170572","640276","1.18600096676687","1.0508093384727837"
"VN","Vietnam","2099","62","1315976","1.212109958283867","674500","1.2357350012549717","641476","1.1882237599999763","1.0514812713180228"
"VN","Vietnam","2099","63","1318704","1.2146226454196496","676082","1.2386333448754097","642622","1.1903465275375926","1.0520679341821475"
"VN","Vietnam","2099","64","1321613","1.2173020467678868","677722","1.2416379488814262","643891","1.1926971313816024","1.0525415015895547"
"VN","Vietnam","2099","65","1323958","1.219461962945823","678925","1.2438419358443762","645033","1.1948124896084416","1.0525430481851317"
"VN","Vietnam","2099","66","1325938","1.2212856874798583","679773","1.2453955359645603","646165","1.1969093245583384","1.0520114831351126"
"VN","Vietnam","2099","67","1329271","1.2243556237788185","681283","1.2481619701408315","647988","1.2002861179449655","1.0513821243603276"
"VN","Vietnam","2099","68","1333924","1.2286413764338022","683431","1.252097268558468","650493","1.2049261988190745","1.0506354411192742"
"VN","Vietnam","2099","69","1339582","1.2338528074507584","686035","1.256867993455826","653547","1.2105832075973293","1.0497102733238772"
"VN","Vietnam","2099","70","1344198","1.2381044804048535","687815","1.2601290880477218","656383","1.215836408938237","1.0478866759193946"
"VN","Vietnam","2099","71","1347835","1.2414544228948978","688773","1.2618842164853827","659062","1.2207987948311463","1.0450807359550391"
"VN","Vietnam","2099","72","1351393","1.24473160061818","689604","1.2634066713201388","661789","1.22585009245338","1.0420300125870934"
"VN","Vietnam","2099","73","1355040","1.248090753838194","690391","1.2648485148279038","664649","1.2311477496589496","1.0387302170017558"
"VN","Vietnam","2099","74","1359442","1.252145317170934","691470","1.2668253244147891","667972","1.237303034586959","1.0351781212386149"
"VN","Vietnam","2099","75","1361392","1.2539414095150598","690837","1.2656656205514916","670555","1.24208759702122","1.0302465867825905"
"VN","Vietnam","2099","76","1360418","1.253044284415994","688221","1.2608729107467722","672197","1.245129119095187","1.0238382497987941"
"VN","Vietnam","2099","77","1356251","1.2492061732375461","683881","1.252921702584509","672370","1.245449571786293","1.0171200380742746"
"VN","Vietnam","2099","78","1349341","1.2428415588283612","678048","1.2422352055314028","671293","1.2434546148595802","1.0100626701008353"
"VN","Vietnam","2099","79","1342792","1.236809451771089","672256","1.2316238235784467","670536","1.2420524027950293","1.002565112089433"
"VN","Vietnam","2099","80","1313111","1.2094710841474974","658650","1.20669660278219","654461","1.2122762351098786","1.0064006869775282"
"VN","Vietnam","2099","81","1269438","1.1692450631500542","632987","1.1596800463148715","636451","1.1789158133363444","0.9945573186309709"
"VN","Vietnam","2099","82","1244904","1.1466474582419581","612371","1.1219099754685073","632533","1.1716583934302531","0.9681249832024574"
"VN","Vietnam","2099","83","1218840","1.1226406116484713","595748","1.0914553825465485","623092","1.1541705676687908","0.956115629794637"
"VN","Vietnam","2099","84","1175719","1.0829230229453652","569903","1.0441053883175866","605816","1.12216975442284","0.9407196244404241"
"VN","Vietnam","2099","85","1121720","1.0331860021810273","539357","0.9881428066299153","582363","1.0787271130094753","0.9261525886775087"
"VN","Vietnam","2099","86","1051046","0.9680900891919194","499129","0.9144420688530657","551917","1.022331144030185","0.9043551838410485"
"VN","Vietnam","2099","87","968195","0.8917782703184927","451658","0.8274716074081809","516537","0.95679579020744","0.8743962194382977"
"VN","Vietnam","2099","88","896798","0.8260164215525629","411497","0.7538936186974309","485301","0.8989364823496879","0.8479211870571047"
"VN","Vietnam","2099","89","838974","0.772756296574747","378122","0.692748095099381","460852","0.8536489225528455","0.8204846675288379"
"VN","Vietnam","2099","90","780169","0.7185925989868861","346091","0.6340648811257737","434078","0.8040547008668597","0.7973014066596326"
"VN","Vietnam","2099","91","707010","0.6512078196002639","307739","0.563801117199709","399271","0.7395807308129229","0.7707521958769858"
"VN","Vietnam","2099","92","633565","0.5835596133365033","267181","0.4894957944704294","366384","0.6786632299319558","0.7292376304642124"
"VN","Vietnam","2099","93","571307","0.5262154506900439","231393","0.42392947241718565","339914","0.6296321158650237","0.6807398341933548"
"VN","Vietnam","2099","94","522487","0.48124866697710517","204636","0.37490862522878043","317851","0.5887642099466737","0.6438110938773198"
"VN","Vietnam","2099","95","451288","0.41566919066457886","171495","0.3141918073242719","279793","0.5182683225587136","0.6129352771513226"
"VN","Vietnam","2099","96","381725","0.3515965897751245","139806","0.256135163210456","241919","0.44811326346649644","0.5779041745377586"
"VN","Vietnam","2099","97","328041","0.3021497070048375","115641","0.21186305601204772","212400","0.3934344022597805","0.5444491525423729"
"VN","Vietnam","2099","98","273771","0.2521630754583158","92774","0.16996898295986473","180997","0.335265755677088","0.5125720315806339"
"VN","Vietnam","2099","99","230124","0.21196100235879425","74866","0.13716017287465487","155258","0.2875886931546563","0.48220381558438213"
"VN","Vietnam","2099","100+","799856","0.7367257630785826","215337","0.3945136663680383","584519","1.0827207315182892","0.36840034284599815"
"VN","Vietnam","2100","TOTAL","108076146","100","54324020","100","53752126","100","1.0106394675440373"
"VN","Vietnam","2100","0","882436","0.8164946962486985","453995","0.8357168707323207","428441","0.7970680080635322","1.0596441517035018"
"VN","Vietnam","2100","1","887944","0.821591102998806","456843","0.8409594871660823","431101","0.8020166495368016","1.0597122252094058"
"VN","Vietnam","2100","2","893562","0.8267892898401467","459751","0.8463125519797687","433811","0.8070583105866361","1.0597956252838217"
"VN","Vietnam","2100","3","899217","0.8320217118030838","462674","0.8516932288884363","436543","0.8121409002501594","1.0598589371493758"
"VN","Vietnam","2100","4","904913","0.8372920699818441","465622","0.8571199259554061","439291","0.8172532561781836","1.0599397665784185"
"VN","Vietnam","2100","5","910703","0.8426494038749309","468609","0.8626184144693269","442094","0.8224679336404294","1.0599759327201907"
"VN","Vietnam","2100","6","916605","0.8481103684063641","471652","0.8682199881378441","444953","0.8277867930284283","1.0600040903196517"
"VN","Vietnam","2100","7","922613","0.8536694119348037","474749","0.8739209653482934","447864","0.833202392776055","1.0600293839201187"
"VN","Vietnam","2100","8","928719","0.8593191322717966","477897","0.879715823681679","450822","0.838705430925653","1.0600569626149567"
"VN","Vietnam","2100","9","934925","0.8650613799644559","481099","0.8856100855569968","453826","0.844294047085691","1.0600957195048322"
"VN","Vietnam","2100","10","941229","0.8708943044656682","484346","0.891587183717258","456883","0.8499812639968882","1.0601094809830964"
"VN","Vietnam","2100","11","947692","0.8768743474623901","487686","0.8977354768664028","460006","0.8557912667491514","1.060173128176589"
"VN","Vietnam","2100","12","954348","0.8830329682555482","491122","0.904060487423427","463226","0.8617817274799513","1.0602211447543963"
"VN","Vietnam","2100","13","961164","0.8893396328177727","494638","0.9105327624870176","466526","0.8679210195332554","1.0602581635321504"
"VN","Vietnam","2100","14","968081","0.8957397500092202","498210","0.9171081227052048","469871","0.8741440292054681","1.0603122984819238"
"VN","Vietnam","2100","15","974683","0.9018484060303187","501592","0.9233337297202968","473091","0.8801344899362679","1.060244223627167"
"VN","Vietnam","2100","16","981042","0.9077322205771475","504840","0.9293126686868902","476202","0.8859221679901554","1.0601383446520594"
"VN","Vietnam","2100","17","987594","0.9137946129204125","508179","0.9354591210297029","479415","0.891899605980236","1.0599981227120554"
"VN","Vietnam","2100","18","994279","0.9199800666467142","511586","0.9417307482030969","482693","0.8979979694198513","1.0598579221161277"
"VN","Vietnam","2100","19","1001027","0.9262238126070854","515021","0.9480539179537891","486006","0.9041614465630624","1.059700909042275"
"VN","Vietnam","2100","20","1007833","0.9325212244337432","518489","0.95443783431344","489344","0.9103714334945562","1.0595593284070102"
"VN","Vietnam","2100","21","1014645","0.9388241879017412","521952","0.9608125466414306","492693","0.9166018847328941","1.0593858650315713"
"VN","Vietnam","2100","22","1021454","0.9451243755490689","525415","0.9671872589694208","496039","0.9228267547966382","1.0592211499499031"
"VN","Vietnam","2100","23","1028231","0.9513949544425835","528858","0.9735251551707698","499373","0.9290293001620067","1.0590440412276996"
"VN","Vietnam","2100","24","1034968","0.9576285223938314","532283","0.9798299168581412","502685","0.9351909169136863","1.0588798153913486"
"VN","Vietnam","2100","25","1041670","0.9638297057705962","535707","0.9861328377391806","505963","0.9412892803533017","1.0587869073430272"
"VN","Vietnam","2100","26","1048238","0.9699069024907679","539083","0.9923473999162802","509155","0.947227650121225","1.0587797429073662"
"VN","Vietnam","2100","27","1054572","0.9757675851986802","542339","0.9983410653335303","512233","0.9529539352545795","1.0587740344725936"
"VN","Vietnam","2100","28","1060730","0.9814654197606194","545504","1.004167217374561","515226","0.9585220871077733","1.0587664442400033"
"VN","Vietnam","2100","29","1066754","0.9870392676659657","548605","1.0098755578103387","518149","0.9639600115537756","1.0587784594778722"
"VN","Vietnam","2100","30","1072750","0.9925872079117255","551680","1.0155360372814826","521070","0.9693942152167153","1.0587445064962482"
"VN","Vietnam","2100","31","1078647","0.9980435460753754","554711","1.0211155212740146","523936","0.9747260973454334","1.0587380901484151"
"VN","Vietnam","2100","32","1084376","1.0033444382815055","557650","1.0265256510839955","526726","0.9799165897177723","1.0587098415494964"
"VN","Vietnam","2100","33","1090047","1.0085916646213495","560570","1.031900805573667","529477","0.9850345268203904","1.0587239861221545"
"VN","Vietnam","2100","34","1095786","1.0139018095630463","563510","1.03731277618998","532276","0.990241762716511","1.058680083265073"
"VN","Vietnam","2100","35","1101792","1.0194590025443726","566587","1.0429769372737878","535205","0.9956908495117012","1.0586354761259704"
"VN","Vietnam","2100","36","1108042","1.0252419622735254","569777","1.0488491094731207","538265","1.0013836475974922","1.0585436541480497"
"VN","Vietnam","2100","37","1114442","1.0311637130361773","573045","1.0548648645663559","541397","1.007210393873537","1.058456179107014"
"VN","Vietnam","2100","38","1121159","1.037378775516292","576474","1.0611769894790555","544685","1.0133273612284657","1.0583621726318881"
"VN","Vietnam","2100","39","1128294","1.0439806023430924","580118","1.0678848877531522","548176","1.019821988064249","1.0582696068415982"
"VN","Vietnam","2100","40","1135864","1.0509849231670418","583976","1.0749867185823139","551888","1.0267277614284502","1.058142231757168"
"VN","Vietnam","2100","41","1143776","1.0583056875473706","588007","1.0824070089069255","555769","1.033947940961442","1.0580061140509815"
"VN","Vietnam","2100","42","1151812","1.0657411858487256","592101","1.089943270030458","559711","1.0412816043778437","1.0578691503293665"
"VN","Vietnam","2100","43","1160104","1.0734135541805867","596323","1.0977151543644965","563781","1.048853397910252","1.0577209944996373"
"VN","Vietnam","2100","44","1168767","1.0814291990019704","600729","1.1058257470636377","568038","1.0567730846590142","1.057550727240079"
"VN","Vietnam","2100","45","1177638","1.0896373007231401","605221","1.1140946491073378","572417","1.0649197391745957","1.0573078717089115"
"VN","Vietnam","2100","46","1186192","1.0975520907268472","609516","1.122000912303618","576676","1.0728431467064206","1.0569470551921702"
"VN","Vietnam","2100","47","1193940","1.1047211102438832","613392","1.1291358776467575","580548","1.0800465827156305","1.0565741334049898"
"VN","Vietnam","2100","48","1201180","1.1114200907941332","616996","1.1357701436675711","584184","1.0868109663234529","1.0561672349807596"
"VN","Vietnam","2100","49","1208177","1.117894229870114","620481","1.1421853537348672","587696","1.0933446613813935","1.0557856442786746"
"VN","Vietnam","2100","50","1218920","1.1278344436893595","625853","1.1520741653507969","593067","1.1033368242960286","1.0552821182092411"
"VN","Vietnam","2100","51","1232977","1.1408410140753908","632905","1.1650555316046198","600072","1.1163688669728151","1.054715100854564"
"VN","Vietnam","2100","52","1245619","1.1525383223787422","639222","1.1766839052043645","606397","1.1281358434083146","1.0541312044749562"
"VN","Vietnam","2100","53","1256751","1.1628384676115302","644755","1.186869086639759","611996","1.1385521755920873","1.0535281276348212"
"VN","Vietnam","2100","54","1266652","1.1719996010960643","649654","1.1958871968606153","616998","1.1478578540316713","1.0529272380137376"
"VN","Vietnam","2100","55","1275526","1.1802104786379042","653960","1.2038137089265484","621566","1.1563561225466692","1.0521167502726982"
"VN","Vietnam","2100","56","1283550","1.1876348736565792","657774","1.2108345442770987","625776","1.1641883708934602","1.0511333128787297"
"VN","Vietnam","2100","57","1290626","1.1941821093435363","661081","1.2169220908172849","629545","1.171200186574946","1.050093321367019"
"VN","Vietnam","2100","58","1296361","1.1994885531910067","663681","1.221708187280691","632680","1.1770325140255848","1.048999494215085"
"VN","Vietnam","2100","59","1300776","1.20357363594368","665580","1.2252038785053094","635196","1.1817132591183463","1.0478340543706195"
"VN","Vietnam","2100","60","1304398","1.2069249767659183","667386","1.2285283747410445","637012","1.1850917301391948","1.0476819902921766"
"VN","Vietnam","2100","61","1307493","1.2097886984237947","669238","1.2319375480680552","638255","1.1874041968126061","1.0485432938245685"
"VN","Vietnam","2100","62","1310289","1.2123757632882284","670894","1.2349859233539786","639395","1.1895250431582929","1.0492637571454266"
"VN","Vietnam","2100","63","1313066","1.2149452479550853","672506","1.2379533031612904","640560","1.1916923992922623","1.049871987011365"
"VN","Vietnam","2100","64","1315692","1.217375016314886","674022","1.2407439655607226","641670","1.19375743389201","1.0504184393847305"
"VN","Vietnam","2100","65","1317673","1.2192079832306382","675045","1.2426271104384397","642628","1.1955396889789998","1.0504444250795173"
"VN","Vietnam","2100","66","1319051","1.2204830101917217","675608","1.2436634844034002","643443","1.1970559080770125","1.0499888879046007"
"VN","Vietnam","2100","67","1320861","1.2221577553292844","676355","1.2450385667334634","644506","1.199033504274789","1.0494161419754044"
"VN","Vietnam","2100","68","1323967","1.2250316549962839","677727","1.2475641530210761","646240","1.2022594231900707","1.0487233845011141"
"VN","Vietnam","2100","69","1328332","1.2290704740711238","679696","1.2511887006889402","648636","1.2067169212990756","1.047885100426125"
"VN","Vietnam","2100","70","1332040","1.2325013884192355","681034","1.2536516995612623","651006","1.2111260492282667","1.0461255349413063"
"VN","Vietnam","2100","71","1334582","1.2348534338002763","681470","1.2544542911220489","653112","1.2150440337931936","1.0434198116096474"
"VN","Vietnam","2100","72","1337705","1.237743063117739","682112","1.2556360887872435","655593","1.2196596651823595","1.0404504013923273"
"VN","Vietnam","2100","73","1340771","1.2405799518424723","682643","1.2566135569495778","658128","1.2243757577142158","1.0372495927843823"
"VN","Vietnam","2100","74","1343938","1.2435102931964284","683140","1.2575284376966211","660798","1.229343003102798","1.0338106350200817"
"VN","Vietnam","2100","75","1344803","1.2443106548229432","682005","1.255439122509711","662798","1.2330637861654068","1.0289786631824478"
"VN","Vietnam","2100","76","1343047","1.2426858744574405","679067","1.2500308335060624","663980","1.2352627689554083","1.0227220699418658"
